item_id,image_filename,title_zh,title_en,sample_stratum_label,source_site_hint,source_page_url,image_file_url,github_image_url,license_status,attribution,notes,source_collection_url,exact_url_status,exact_url_confidence,exact_url_notes
aadc301ec51c,images_raw/aadc301ec51c.jpg,景山,Scenic Mountain,敬畏,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
7c5ed693e0b8,images_raw/7c5ed693e0b8.jpg,《奇异空间》,Strange Space,惊奇,huangjiannan.artron.net,,,,unknown,黄建南,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://huangjiannan.artron.net/works_index_21,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
2f6707c3b847,images_raw/2f6707c3b847.jpg,起飞与坠落 2,Takeoff and Fall 2,悲伤,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/2f6707c3b847.jpg,unknown,Milos Hronec,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/milos-hronec?view=grid&collections%5B%5D=2390674,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
609f3fd152a4,images_raw/609f3fd152a4.jpg,神光,Divine Light,悲伤,artist.artron.net,https://artist.artron.net/artists23471/2-385671.html#w,,,unknown,尘三,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://artist.artron.net/artists23471/sale-0-0-0-7-1/,exact_work_url_candidate,title_match_on_source_collection_page,Matched collection-page work title: 神光
1b07328324b1,images_raw/1b07328324b1.jpg,路漫漫,Long Journey,敬畏,hanyuchen.artron.net,,,,unknown,韩玉臣,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://hanyuchen.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
215a472ccd19,images_raw/215a472ccd19.jpg,紧急情况,Emergency,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/215a472ccd19.jpg,unknown,Jean-Humbert Savoldelli,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/jean-humbert-savoldelli?view=grid&collections%5B%5D=1607818,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
c98ca76d543c,images_raw/c98ca76d543c.jpg,疯狂的腿,Crazy Legs,厌恶,artmajeur.com,,,,unknown,Artmajeur painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
d52e0cbba086,images_raw/d52e0cbba086.jpg,边界,Boundaries,厌恶,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/d52e0cbba086.jpg,unknown,Igor Shulman,needs_manual_review: title matches multiple local source-folder files; verify exact image before releasing image files.,https://www.artmajeur.com/igor-shulman?view=grid&collections%5B%5D=1286191,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
91f50c23fc2f,images_raw/91f50c23fc2f.jpg,夜晚的紫,Purple Night,惊奇,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
70f76e38d988,images_raw/70f76e38d988.jpg,扬帆远航,Setting Sail,宁静,mazhangcheng.artron.net,,,,unknown,马章乘,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://mazhangcheng.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
aeef57584fe0,images_raw/aeef57584fe0.jpg,草堂,Thatched Cottage,宁静,artmajeur.com,,,,unknown,Artmajeur painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://www.artmajeur.com/zh/yi-shu-pin/hui-hua,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
edd2983324cc,images_raw/edd2983324cc.jpg,改变不会在等待中到来,Change Will Not Come by Waiting,敬畏,artmajeur.com,,,https://github.com/hmer-boop/multistage-affect/blob/main/data/release_subset/images/artmajeur/edd2983324cc.jpg,unknown,Ganiyat Abdulazeez,Exact title/filename match in local source folders; exact work-page URL and license still require verification.,https://www.artmajeur.com/ganiyat-abdulazeez?view=grid&collections%5B%5D=2121668,blocked_or_dynamic_manual_check_needed,,Artmajeur pages returned Cloudflare/browser challenge during command-line access; exact work URL requires manual browser verification.
4f56f0d1a737,images_raw/4f56f0d1a737.jpg,别有天地,Another World,宁静,ading.artron.net,,,,unknown,阿丁,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://ading.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
74fcf37aaf27,images_raw/74fcf37aaf27.jpg,外太空贺卡 4,Space Postcard 4,惊奇,theartling.com,,,,unknown,TheArtling painting browsing page,"title_filename_match_source_unresolved: title matched a local working-folder file, but the local folder does not identify the original source site/artist; verify before releasing image files. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
385c5d207b62,images_raw/385c5d207b62.jpg,海阔天空,Boundless Sky,宁静,daize.artron.net,,,,unknown,戴泽,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://daize.artron.net/,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
a211e992d223,images_raw/a211e992d223.jpg,人生的思考,Reflections on Life,宁静,haiyang.artron.net,,,,unknown,海阳,Exact title/filename match in local source folders; exact work-page URL and license still require verification. local_title_source_inference: source attribution checked against add pic folder names and title translation caches; not a redistribution license.,https://haiyang.artron.net/works_index_1,no_work_url_match_on_collection_pages,,No matching work title found in crawled collection pages. Local add-pic folder confirms title-to-artist/source attribution; exact work-page URL remains unverified.
5bebb336604e,images_raw/5bebb336604e.jpg,都市脉动1,Urban Pulse 1,惊奇,theartling.com,,,,unknown,TheArtling painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
e4b69a80f90c,images_raw/e4b69a80f90c.jpg,冲动,Impulse,愤怒,theartling.com,,,,unknown,TheArtling painting browsing page,"No local title/filename source match found yet. supplementary_negative_source_fallback: broad website-level source link, not a redistribution license.",https://theartling.com/en/art/painting,source_site_homepage_fallback,broad_source_site_fallback,Fallback broad source-site link assigned for supplementary negative items; use title_zh/title_en to search within the source site. This is not an exact work-page URL.
